@relation jAudio
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Flux Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Compactness Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Variability Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Root Mean Square Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Zero Crossings Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Strongest Beat Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Beat Sum Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation10" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation11" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation12" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Partial Based Spectral Centroid Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Partial Based Spectral Flux Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Relative Difference Function Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Spectral Centroid Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Flux Overall Average0" NUMERIC
@ATTRIBUTE "Compactness Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Variability Overall Average0" NUMERIC
@ATTRIBUTE "Root Mean Square Overall Average0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average0" NUMERIC
@ATTRIBUTE "Zero Crossings Overall Average0" NUMERIC
@ATTRIBUTE "Strongest Beat Overall Average0" NUMERIC
@ATTRIBUTE "Beat Sum Overall Average0" NUMERIC
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Average0" NUMERIC
@ATTRIBUTE "MFCC Overall Average0" NUMERIC
@ATTRIBUTE "MFCC Overall Average1" NUMERIC
@ATTRIBUTE "MFCC Overall Average2" NUMERIC
@ATTRIBUTE "MFCC Overall Average3" NUMERIC
@ATTRIBUTE "MFCC Overall Average4" NUMERIC
@ATTRIBUTE "MFCC Overall Average5" NUMERIC
@ATTRIBUTE "MFCC Overall Average6" NUMERIC
@ATTRIBUTE "MFCC Overall Average7" NUMERIC
@ATTRIBUTE "MFCC Overall Average8" NUMERIC
@ATTRIBUTE "MFCC Overall Average9" NUMERIC
@ATTRIBUTE "MFCC Overall Average10" NUMERIC
@ATTRIBUTE "MFCC Overall Average11" NUMERIC
@ATTRIBUTE "MFCC Overall Average12" NUMERIC
@ATTRIBUTE "LPC Overall Average0" NUMERIC
@ATTRIBUTE "LPC Overall Average1" NUMERIC
@ATTRIBUTE "LPC Overall Average2" NUMERIC
@ATTRIBUTE "LPC Overall Average3" NUMERIC
@ATTRIBUTE "LPC Overall Average4" NUMERIC
@ATTRIBUTE "LPC Overall Average5" NUMERIC
@ATTRIBUTE "LPC Overall Average6" NUMERIC
@ATTRIBUTE "LPC Overall Average7" NUMERIC
@ATTRIBUTE "LPC Overall Average8" NUMERIC
@ATTRIBUTE "LPC Overall Average9" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average0" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average1" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average2" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average3" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average4" NUMERIC
@ATTRIBUTE "Partial Based Spectral Centroid Overall Average0" NUMERIC
@ATTRIBUTE "Partial Based Spectral Flux Overall Average0" NUMERIC
@ATTRIBUTE "Relative Difference Function Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average1" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average2" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average3" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average4" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average5" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average6" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average7" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average8" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average9" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average9" NUMERIC
@DATA
1.927E1,1.559E-1,3.831E-6,1.708E2,4.582E-5,1.847E-3,9.956E-2,3.894E1,5.187E1,7.072E-2,8.385E2,2.295E1,5.63E0,3.521E0,2.866E0,2.333E0,1.955E0,1.815E0,1.844E0,1.563E0,1.466E0,1.402E0,1.35E0,1.285E0,1.532E-1,3.308E-1,2.538E-1,1.509E-1,1.217E-1,1.164E-1,9.098E-2,8.709E-2,8.771E-2,0E0,5.675E-3,1.94E1,1.311E3,1.024E5,1.625E7,NaN,NaN,2.549E0,4.286E-2,2.341E6,2.897E7,4.282E14,5.302E15,6.564E16,1.569E23,4.774E16,5.911E17,2.981E26,4.286E-2,2.346E6,2.903E7,4.301E14,5.324E15,6.59E16,1.579E23,4.793E16,5.934E17,2.998E26,2.675E1,1.847E-1,6.735E-7,1.573E3,3.869E-5,1.635E-3,6.744E-1,8.496E1,1.701E2,8.174E-2,1.829E3,-2.074E2,2.244E0,1.936E0,4.178E-1,-8.161E-1,-4.588E-1,-2.156E-1,-1.89E-1,-7.787E-1,-5.855E-1,-3.548E-1,-4.3E-2,3.917E-1,-8.321E-1,1.276E-2,-4.801E-2,2.455E-2,-1.202E-1,6.23E-2,-4.829E-2,6.125E-2,-3.555E-2,0E0,5.285E-3,6.973E1,4.9E3,3.18E5,6.852E7,NaN,NaN,-8.992E0,5.285E-2,1.825E8,2.258E9,-3.332E16,-4.122E17,-5.101E18,1.216E25,3.712E18,4.593E19,2.304E28,5.285E-2,1.829E8,2.263E9,-3.347E16,-4.14E17,-5.121E18,1.225E25,3.727E18,4.611E19,2.318E28
2.117E1,1.585E-1,3.036E-4,2.002E2,8.064E-4,3.072E-2,7.228E-2,4.585E1,4.98E1,1.628E1,9.873E2,2.345E1,7.049E0,5.465E0,4.693E0,3.506E0,3.024E0,2.542E0,2.249E0,2.147E0,1.849E0,1.772E0,1.642E0,1.531E0,1.82E-1,3.748E-1,2.614E-1,1.836E-1,1.648E-1,1.52E-1,1.312E-1,1.081E-1,1.118E-1,0E0,6.282E-2,2.647E1,1.648E3,1.417E5,2.155E7,NaN,NaN,1.585E0,4.981E-1,4.843E4,3.937E5,1.77E13,1.815E14,1.781E15,9.708E21,1.635E15,1.604E16,1.208E25,4.981E-1,4.843E4,3.937E5,1.774E13,1.819E14,1.784E15,9.751E21,1.638E15,1.607E16,1.213E25,1.265E1,8.304E-2,1.608E-4,1.585E3,9.803E-4,3.773E-2,5.697E-1,3.566E1,1.723E2,3.873E1,7.679E2,-1.542E2,1.136E1,4.755E0,2.773E0,-2.123E0,-1.249E0,-1.273E0,1.088E0,3.617E-2,3.762E-1,1.633E-1,8.664E-1,9.391E-1,-9.361E-1,3.452E-1,-1.226E-2,4.032E-2,-3.466E-2,1.157E-1,2.779E-2,7.024E-2,-2.561E-2,0E0,7.812E-2,3.757E1,2.707E3,2.434E5,4.892E7,NaN,NaN,-5.419E0,7.812E-1,1.828E8,2.262E9,-3.341E16,-4.134E17,-5.115E18,1.221E25,3.722E18,4.605E19,2.314E28,7.812E-1,1.832E8,2.266E9,-3.356E16,-4.151E17,-5.135E18,1.229E25,3.738E18,4.623E19,2.327E28
2.969E1,2.094E-1,1.644E-4,1.723E2,6.335E-4,2.365E-2,1.048E-1,5.867E1,5.583E1,1.117E1,1.263E3,2.073E1,7.196E0,3.771E0,2.898E0,2.278E0,1.862E0,1.648E0,1.645E0,1.462E0,1.41E0,1.404E0,1.425E0,1.411E0,2.399E-1,2.613E-1,1.931E-1,1.265E-1,1.306E-1,9.582E-2,1.068E-1,8.52E-2,9.443E-2,0E0,4.068E-2,2.583E1,1.209E3,1.115E5,1.286E7,NaN,NaN,2.137E0,3.204E-1,2.144E4,3.147E5,7.843E12,1.06E14,1.424E15,4.303E21,9.542E14,1.282E16,9.668E24,3.204E-1,2.144E4,3.147E5,7.86E12,1.063E14,1.427E15,4.322E21,9.562E14,1.284E16,9.705E24,3.071E1,2.143E-1,3.997E-5,1.583E3,3.972E-4,1.631E-2,6.527E-1,8.123E1,1.686E2,9.782E0,1.749E3,-1.633E2,3.169E0,3.131E0,1.474E0,1.055E0,2.831E-1,-3.673E-1,-8.439E-1,-5.967E-1,-1.933E-1,6.663E-2,-1.514E-1,1.453E-1,-8.146E-1,1.519E-1,-1.064E-1,9.028E-2,-7.716E-2,6.916E-2,-5.704E-2,6.516E-2,-3.99E-2,0E0,3.798E-2,6.537E1,4.081E3,2.563E5,5.43E7,NaN,NaN,-6.886E0,3.799E-1,1.829E8,2.263E9,-3.345E16,-4.139E17,-5.12E18,1.224E25,3.727E18,4.61E19,2.317E28,3.799E-1,1.833E8,2.267E9,-3.36E16,-4.156E17,-5.14E18,1.232E25,3.742E18,4.628E19,2.331E28
3.584E1,2.354E-1,1.008E-4,1.594E2,9.308E-5,4.204E-3,9.837E-2,6.201E1,5.928E1,8.85E-2,1.335E3,2.568E1,5.738E0,5.068E0,3.613E0,3.005E0,3.114E0,2.276E0,2.181E0,2.086E0,2.132E0,1.721E0,1.678E0,1.432E0,3.438E-1,3.778E-1,2.615E-1,2.116E-1,1.663E-1,1.505E-1,1.466E-1,1.351E-1,1.243E-1,0E0,1.965E-2,2.456E1,1.207E3,1.352E5,1.274E7,NaN,NaN,2.625E0,9.796E-2,3.022E4,6.707E5,1.106E13,1.912E14,3.037E15,6.073E21,1.73E15,2.745E16,2.064E25,9.796E-2,3.022E4,6.707E5,1.109E13,1.916E14,3.043E15,6.1E21,1.733E15,2.751E16,2.072E25,6.647E1,4.724E-1,5.655E-6,1.534E3,3.721E-5,1.792E-3,7.487E-1,1.486E2,1.032E2,9.731E-2,3.201E3,-2.172E2,-4.033E0,5.568E-1,1.812E0,2.976E-1,6.048E-1,2.482E-1,-1.697E0,-1.744E0,-1.527E0,2.252E-3,4.187E-1,2.087E-2,-5.513E-1,1.482E-1,-2.597E-2,1.011E-1,-1.235E-1,6.136E-2,-4.655E-2,7.411E-2,-2.911E-2,0E0,7.043E-3,9.493E1,4.784E3,1.677E5,5.365E7,NaN,NaN,-9.03E0,7.046E-2,1.83E8,2.265E9,-3.349E16,-4.144E17,-5.128E18,1.226E25,3.731E18,4.617E19,2.322E28,7.046E-2,1.834E8,2.269E9,-3.363E16,-4.161E17,-5.148E18,1.234E25,3.747E18,4.635E19,2.336E28
2.38E1,1.849E-1,1.069E-6,2.66E2,2.001E-5,7.26E-4,4.025E-2,3.677E1,3.17E1,5.468E-3,7.918E2,2.861E1,3.097E0,2.768E0,1.967E0,1.866E0,1.855E0,1.556E0,1.506E0,1.442E0,1.378E0,1.273E0,1.249E0,1.137E0,2.362E-1,1.565E-1,2.001E-1,1.23E-1,1.105E-1,8.335E-2,7.775E-2,7.169E-2,6.663E-2,0E0,2.821E-3,2.276E1,9.064E2,1.54E5,9.144E6,NaN,NaN,2.865E0,1.051E-2,7.449E3,1.095E5,2.727E12,3.691E13,4.963E14,1.498E21,3.326E14,4.473E15,3.374E24,1.051E-2,7.449E3,1.095E5,2.733E12,3.698E13,4.973E14,1.504E21,3.333E14,4.481E15,3.387E24,1.369E1,8.822E-2,2.779E-7,1.585E3,2.13E-5,8.078E-4,6.808E-1,4.442E1,1.813E2,1.726E-2,9.566E2,-2.342E2,2.828E0,2.252E0,-3.27E-1,1.718E0,1.963E0,1.755E0,6.048E-1,-4.17E-1,-1.657E-1,7.74E-2,3.09E-1,7.462E-1,-8.895E-1,-1.122E-1,-2.132E-1,2.509E-2,-9.382E-2,6.967E-2,-3.349E-2,5.524E-2,-4.676E-2,0E0,2.081E-3,5.924E1,4.739E3,3.476E5,7.285E7,NaN,NaN,-8.81E0,2.083E-2,1.831E8,2.266E9,-3.351E16,-4.148E17,-5.134E18,1.227E25,3.735E18,4.623E19,2.327E28,2.083E-2,1.835E8,2.27E9,-3.366E16,-4.165E17,-5.154E18,1.235E25,3.75E18,4.641E19,2.34E28
4.082E1,2.554E-1,7.417E-4,1.669E2,1.143E-3,4.341E-2,1.078E-1,8.014E1,6.27E1,2.887E1,1.726E3,2.811E1,1.002E1,4.576E0,2.946E0,2.917E0,2.403E0,1.999E0,1.848E0,1.798E0,1.777E0,1.683E0,1.564E0,1.407E0,3.585E-1,3.717E-1,2.373E-1,1.793E-1,1.54E-1,1.247E-1,1.222E-1,1.031E-1,9.595E-2,0E0,8.31E-2,3.725E1,1.697E3,1.566E5,1.746E7,NaN,NaN,2.611E0,6.858E-1,1.119E5,1.627E6,4.101E13,5.52E14,7.384E15,2.255E22,4.961E15,6.638E16,5.026E25,6.858E-1,1.119E5,1.627E6,4.11E13,5.531E14,7.398E15,2.265E22,4.972E15,6.651E16,5.046E25,4.021E1,2.778E-1,2.025E-4,1.562E3,7.012E-4,2.787E-2,6.643E-1,9.63E1,1.631E2,2.569E1,2.074E3,-1.694E2,6.221E0,1.002E0,-1.32E0,-1.415E0,-1.36E-1,1.996E-1,-6.291E-1,-3.312E-1,-5.096E-1,1.108E-1,-3.123E-1,-1.126E-2,-7.467E-1,2.457E-1,2.212E-2,8.999E-2,-7.42E-2,3.878E-2,-2.31E-2,8.049E-2,1.414E-2,0E0,5.974E-2,6.783E1,3.906E3,2.269E5,5.48E7,NaN,NaN,-6.979E0,5.974E-1,1.833E8,2.269E9,-3.359E16,-4.158E17,-5.148E18,1.231E25,3.744E18,4.635E19,2.336E28,5.974E-1,1.837E8,2.273E9,-3.373E16,-4.176E17,-5.168E18,1.239E25,3.76E18,4.654E19,2.35E28
2.111E1,1.524E-1,8.835E-5,2.294E2,3.52E-4,1.27E-2,9.785E-2,4.357E1,5.947E1,2.435E0,9.383E2,5.885E1,6.947E0,4.174E0,2.808E0,3.042E0,2.356E0,1.997E0,1.923E0,1.79E0,1.745E0,1.635E0,1.655E0,1.583E0,1.689E-1,2.609E-1,2.242E-1,1.478E-1,1.597E-1,1.234E-1,1.313E-1,1.006E-1,1.093E-1,0E0,2.239E-2,2.321E1,1.14E3,1.355E5,1.887E7,NaN,NaN,6.367E0,1.506E-1,9.584E6,1.187E8,1.759E15,2.178E16,2.697E17,6.456E23,1.961E17,2.428E18,1.226E27,1.506E-1,9.605E6,1.189E8,1.767E15,2.187E16,2.707E17,6.499E23,1.969E17,2.438E18,1.233E27,1.092E1,7.391E-2,2.195E-5,1.565E3,2.903E-4,1.029E-2,6.459E-1,3.247E1,1.66E2,2.986E0,6.992E2,-2E2,-2.807E0,6.25E0,2.135E0,1.304E0,6.892E-1,7.937E-1,6.972E-1,-3.645E-1,-5.335E-1,-6.87E-1,-4.649E-1,2.657E-1,-9.231E-1,9.367E-2,-3.467E-1,-2.836E-2,-1.207E-1,9.454E-3,-7.906E-2,2.443E-2,-5.395E-2,0E0,1.806E-2,4.913E1,3.642E3,2.767E5,5.425E7,NaN,NaN,-6.607E0,1.806E-1,1.83E8,2.266E9,-3.359E16,-4.159E17,-5.15E18,1.233E25,3.745E18,4.637E19,2.34E28,1.806E-1,1.834E8,2.271E9,-3.374E16,-4.176E17,-5.17E18,1.241E25,3.76E18,4.655E19,2.354E28
4.594E1,3.195E-1,3.009E-4,2.457E2,4.221E-4,1.551E-2,3.5E-2,6.713E1,2.15E1,7.799E0,1.445E3,1.827E1,5.916E0,2.82E0,2.719E0,1.969E0,1.915E0,1.643E0,1.645E0,1.604E0,1.339E0,1.424E0,1.291E0,1.137E0,4.003E-1,2.603E-1,2.418E-1,1.866E-1,1.529E-1,1.339E-1,1.104E-1,1.101E-1,1.034E-1,0E0,8.087E-2,3.143E1,1.249E3,2.002E5,1.386E7,NaN,NaN,1.445E0,3.345E-1,3.921E4,8.378E5,1.44E13,2.431E14,3.811E15,7.935E21,2.191E15,3.435E16,2.601E25,3.345E-1,3.921E4,8.378E5,1.443E13,2.436E14,3.819E15,7.97E21,2.195E15,3.441E16,2.611E25,4.397E1,3.267E-1,1.775E-4,1.464E3,5.896E-4,2.466E-2,6.15E-1,9.553E1,1.966E2,1.694E1,2.057E3,-1.494E2,-2.562E0,9.016E-1,1.9E0,9.203E-1,2.129E0,-4.694E-2,-2.555E-1,3.545E-1,-4.679E-1,-6.04E-1,-1.072E0,6.274E-1,-6.03E-1,-1.751E-1,-1.353E-1,1.926E-1,-3.126E-1,-9.212E-3,-1.545E-1,-1.181E-2,-7.356E-2,0E0,9.143E-2,8.434E1,5.362E3,2.16E5,6.674E7,NaN,NaN,-4.924E0,9.145E-1,1.837E8,2.275E9,-3.373E16,-4.177E17,-5.174E18,1.239E25,3.761E18,4.658E19,2.354E28,9.145E-1,1.841E8,2.279E9,-3.388E16,-4.195E17,-5.194E18,1.247E25,3.777E18,4.676E19,2.367E28
3.143E1,1.915E-1,1.795E-4,2.537E2,2.011E-4,7.867E-3,6.364E-2,5.203E1,5.891E1,3.906E-1,1.12E3,2.106E1,5.799E0,4.1E0,2.99E0,2.944E0,2.257E0,1.835E0,1.906E0,1.654E0,1.583E0,1.462E0,1.405E0,1.319E0,2.689E-1,3.415E-1,2.162E-1,2.055E-1,1.451E-1,1.295E-1,1.158E-1,1.073E-1,1.033E-1,0E0,2.982E-2,2.717E1,1.337E3,1.484E5,1.971E7,NaN,NaN,1.755E0,1.912E-1,4.017E4,5.126E5,1.477E13,1.857E14,2.334E15,8.142E21,1.669E15,2.098E16,1.594E25,1.912E-1,4.017E4,5.126E5,1.48E13,1.861E14,2.339E15,8.178E21,1.672E15,2.102E16,1.601E25,2.058E1,1.339E-1,1.927E-5,1.567E3,1.462E-4,5.99E-3,7.049E-1,5.266E1,1.429E2,9.667E-1,1.134E3,-1.872E2,4.383E0,-1.851E0,1.693E0,-5.778E-1,-1.022E0,-4.142E-1,-8.628E-3,-9.135E-1,-7.365E-1,4.22E-1,8.926E-1,5.21E-1,-8.76E-1,2.766E-1,5.905E-2,-3.94E-2,-1.552E-1,-2.927E-3,-8.501E-2,5.097E-3,-7.713E-2,0E0,1.826E-2,5.131E1,3.536E3,3.227E5,6.45E7,NaN,NaN,-7.081E0,1.826E-1,1.838E8,2.277E9,-3.378E16,-4.185E17,-5.184E18,1.242E25,3.768E18,4.668E19,2.361E28,1.826E-1,1.842E8,2.281E9,-3.393E16,-4.202E17,-5.204E18,1.25E25,3.784E18,4.686E19,2.374E28
3.125E1,1.827E-1,9.145E-4,2.674E2,1.338E-3,5.066E-2,5.586E-2,6.116E1,3.566E1,9.084E1,1.317E3,7.393E1,1.306E1,7.569E0,6.544E0,5.091E0,3.994E0,3.202E0,2.796E0,2.591E0,2.303E0,2.065E0,1.934E0,1.852E0,2.565E-1,2.88E-1,3.563E-1,2.895E-1,2.422E-1,1.963E-1,1.806E-1,1.678E-1,1.591E-1,0E0,1.169E-1,3.039E1,1.308E3,1.254E5,2.195E7,NaN,NaN,6.99E0,8.23E-1,7.094E6,8.789E7,1.304E15,1.616E16,2.002E17,4.797E23,1.455E17,1.803E18,9.121E26,8.23E-1,7.11E6,8.806E7,1.31E15,1.623E16,2.01E17,4.829E23,1.461E17,1.81E18,9.174E26,2.844E1,1.717E-1,4.867E-4,1.513E3,1.705E-3,6.851E-2,4.986E-1,6.385E1,1.883E2,1.295E2,1.375E3,-1.425E2,8.227E0,-7.763E-1,4.527E0,-2.31E0,-8.982E-1,-1.083E0,-3.862E-1,-6.806E-1,-3.181E-1,-9.996E-1,-9.275E-2,5.882E-2,-8.531E-1,6.065E-1,-7.588E-2,-4.268E-2,-1.083E-1,8.439E-2,-1.509E-2,9.631E-2,-6.359E-2,0E0,1.673E-1,4.638E1,2.146E3,1.795E5,3.547E7,NaN,NaN,-5.358E0,1.675E0,1.836E8,2.275E9,-3.376E16,-4.182E17,-5.181E18,1.242E25,3.766E18,4.665E19,2.361E28,1.675E0,1.84E8,2.279E9,-3.391E16,-4.2E17,-5.202E18,1.25E25,3.782E18,4.683E19,2.374E28
1.599E1,1.227E-1,6.787E-3,2.038E2,3.177E-3,1.2E-1,6.334E-2,3.626E1,2.987E1,4.382E2,7.808E2,2.6E1,7.678E0,4.918E0,4.055E0,2.894E0,2.591E0,2.312E0,2.23E0,2.119E0,1.952E0,2.063E0,1.892E0,1.804E0,1.246E-1,3.391E-1,2.514E-1,1.829E-1,1.879E-1,1.339E-1,1.231E-1,1.108E-1,1.024E-1,0E0,3.288E-1,2.225E1,1.587E3,1.349E5,2.407E7,NaN,NaN,1.921E0,2.61E0,5.498E4,5.211E5,2.023E13,2.211E14,2.375E15,1.117E22,1.991E15,2.14E16,1.624E25,2.61E0,5.498E4,5.211E5,2.028E13,2.216E14,2.38E15,1.122E22,1.995E15,2.144E16,1.63E25,1.365E1,8.796E-2,3.763E-3,1.611E3,4.718E-3,1.852E-1,5.856E-1,3.912E1,1.986E2,9.579E2,8.424E2,-1.085E2,9.87E0,3.559E0,1.499E0,-5.864E-1,-5.026E-1,-2.447E-1,-7.841E-2,-5.09E-1,-4.401E-1,-5.562E-1,4.927E-1,4.944E-1,-9.409E-1,3.684E-1,-3.266E-2,7.708E-2,-9.59E-2,8.393E-2,-3.641E-2,6.315E-2,-1.087E-2,0E0,4.499E-1,4.078E1,2.829E3,2.48E5,4.641E7,NaN,NaN,-3.95E0,4.5E0,1.84E8,2.279E9,-3.385E16,-4.193E17,-5.194E18,1.246E25,3.776E18,4.677E19,2.368E28,4.5E0,1.844E8,2.283E9,-3.4E16,-4.211E17,-5.214E18,1.254E25,3.791E18,4.695E19,2.381E28
2.501E1,1.631E-1,4.277E-4,1.975E2,1.071E-3,4.029E-2,8.557E-2,5.13E1,2.897E1,5.844E1,1.105E3,2.52E1,9.995E0,5.551E0,4.075E0,4.222E0,3.085E0,2.63E0,2.664E0,2.363E0,2.279E0,2.091E0,1.9E0,1.944E0,2.089E-1,3.212E-1,2.967E-1,2.4E-1,2.081E-1,1.585E-1,1.588E-1,1.398E-1,1.263E-1,0E0,9.318E-2,3.069E1,1.733E3,1.665E5,2.951E7,NaN,NaN,1.67E0,7.744E-1,4.694E4,3.475E5,1.729E13,1.71E14,1.585E15,9.553E21,1.54E15,1.427E16,1.084E25,7.744E-1,4.694E4,3.475E5,1.733E13,1.714E14,1.588E15,9.595E21,1.543E15,1.43E16,1.089E25,1.24E1,7.572E-2,1.854E-4,1.68E3,1.401E-3,5.415E-2,5.842E-1,2.991E1,2.027E2,8.684E1,6.441E2,-1.579E2,1.536E1,7.126E0,5.079E0,1.335E0,1.331E0,-1.151E0,-5.71E-1,-1.251E0,-7.964E-1,-7.966E-1,-6.205E-1,7.957E-2,-9.338E-1,3.735E-1,6.157E-2,8.102E-2,-1.205E-2,9.9E-2,4.442E-2,5.004E-2,3.294E-2,0E0,9.785E-2,3.027E1,1.951E3,1.742E5,3.659E7,NaN,NaN,-5.558E0,9.785E-1,1.842E8,2.281E9,-3.392E16,-4.2E17,-5.201E18,1.249E25,3.782E18,4.683E19,2.372E28,9.785E-1,1.846E8,2.285E9,-3.407E16,-4.217E17,-5.221E18,1.258E25,3.797E18,4.701E19,2.386E28
