@relation jAudio
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Flux Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Compactness Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Variability Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Root Mean Square Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Zero Crossings Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Strongest Beat Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Beat Sum Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation10" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation11" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation12" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Partial Based Spectral Centroid Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Partial Based Spectral Flux Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Relative Difference Function Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Spectral Centroid Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Flux Overall Average0" NUMERIC
@ATTRIBUTE "Compactness Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Variability Overall Average0" NUMERIC
@ATTRIBUTE "Root Mean Square Overall Average0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average0" NUMERIC
@ATTRIBUTE "Zero Crossings Overall Average0" NUMERIC
@ATTRIBUTE "Strongest Beat Overall Average0" NUMERIC
@ATTRIBUTE "Beat Sum Overall Average0" NUMERIC
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Average0" NUMERIC
@ATTRIBUTE "MFCC Overall Average0" NUMERIC
@ATTRIBUTE "MFCC Overall Average1" NUMERIC
@ATTRIBUTE "MFCC Overall Average2" NUMERIC
@ATTRIBUTE "MFCC Overall Average3" NUMERIC
@ATTRIBUTE "MFCC Overall Average4" NUMERIC
@ATTRIBUTE "MFCC Overall Average5" NUMERIC
@ATTRIBUTE "MFCC Overall Average6" NUMERIC
@ATTRIBUTE "MFCC Overall Average7" NUMERIC
@ATTRIBUTE "MFCC Overall Average8" NUMERIC
@ATTRIBUTE "MFCC Overall Average9" NUMERIC
@ATTRIBUTE "MFCC Overall Average10" NUMERIC
@ATTRIBUTE "MFCC Overall Average11" NUMERIC
@ATTRIBUTE "MFCC Overall Average12" NUMERIC
@ATTRIBUTE "LPC Overall Average0" NUMERIC
@ATTRIBUTE "LPC Overall Average1" NUMERIC
@ATTRIBUTE "LPC Overall Average2" NUMERIC
@ATTRIBUTE "LPC Overall Average3" NUMERIC
@ATTRIBUTE "LPC Overall Average4" NUMERIC
@ATTRIBUTE "LPC Overall Average5" NUMERIC
@ATTRIBUTE "LPC Overall Average6" NUMERIC
@ATTRIBUTE "LPC Overall Average7" NUMERIC
@ATTRIBUTE "LPC Overall Average8" NUMERIC
@ATTRIBUTE "LPC Overall Average9" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average0" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average1" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average2" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average3" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average4" NUMERIC
@ATTRIBUTE "Partial Based Spectral Centroid Overall Average0" NUMERIC
@ATTRIBUTE "Partial Based Spectral Flux Overall Average0" NUMERIC
@ATTRIBUTE "Relative Difference Function Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average1" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average2" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average3" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average4" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average5" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average6" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average7" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average8" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average9" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average9" NUMERIC
@DATA
2.327E1,1.312E-1,6.135E-4,2.855E2,1.155E-3,4.37E-2,6.035E-2,4.629E1,3.826E1,3.213E1,9.968E2,1.266E2,1.342E1,8.978E0,8.441E0,5.706E0,5.526E0,3.853E0,4.137E0,3.1E0,3.061E0,2.89E0,2.696E0,2.416E0,1.988E-1,2.503E-1,3.257E-1,2.925E-1,2.679E-1,2.065E-1,1.719E-1,1.637E-1,1.515E-1,0E0,8.337E-2,2.233E1,8.386E2,6.863E4,1.29E7,NaN,NaN,1.201E1,6.209E-1,2.871E6,2.815E7,1.148E14,1.126E15,1.105E16,9.189E21,1.016E16,9.967E16,8.667E24,1.082E3,4.267E3,2.18E1,3.43E11,9.888E8,1.304E7,4.137E19,8.585E9,1.204E8,1.17E13,2.131E1,1.212E-1,2.937E-4,1.644E3,1.187E-3,4.617E-2,5.766E-1,4.763E1,1.853E2,6.181E1,1.026E3,-1.782E2,7.644E0,1.99E0,3.95E0,-2.912E-1,-2.725E0,-1.077E0,-2.095E0,-1.072E0,-8.642E-1,5.554E-1,1.324E0,8.427E-1,-8.993E-1,6.755E-1,-2.435E-1,1.972E-1,-8.76E-2,-3.074E-2,3.04E-2,4.083E-2,2.05E-2,0E0,9.01E-2,3.329E1,1.046E3,5.76E4,9.317E6,NaN,NaN,-6.499E0,9.035E-1,3.98E7,3.903E8,-1.592E15,-1.561E16,-1.531E17,1.274E23,1.409E17,1.382E18,1.202E26,-1.682E3,4.019E7,2.99E5,-1.616E15,-1.202E13,-8.94E10,1.299E23,1.089E14,8.101E11,5.346E16
4.806E1,2.702E-1,2.669E-3,5.334E2,2.622E-3,9.774E-2,9.913E-2,9.074E1,3.559E1,1.285E2,1.954E3,2.94E2,1.157E1,6.411E0,5.846E0,4.009E0,3.477E0,2.828E0,2.529E0,2.171E0,1.794E0,1.886E0,1.921E0,1.774E0,4.608E-1,3.453E-1,2.847E-1,2.26E-1,2.066E-1,1.773E-1,1.695E-1,1.455E-1,1.535E-1,0E0,2.321E-1,4.452E1,1.65E3,1.481E5,2.067E7,NaN,NaN,3.122E1,1.643E0,1.001E7,9.819E7,4.007E14,3.929E15,3.853E16,3.207E22,3.545E16,3.477E17,3.025E25,2.821E3,3.618E3,1.674E2,2.91E11,5.65E9,9.998E7,3.51E19,5.06E10,9.015E8,8.959E13,3.174E1,1.867E-1,2.259E-3,1.435E3,3.503E-3,1.408E-1,4.551E-1,6.801E1,1.817E2,5.823E2,1.465E3,-2.173E2,6.577E0,4.153E0,2.769E0,-1.412E0,6.417E-1,-1.097E0,-3.064E-1,2.605E-1,-2.665E-1,1.374E-1,-1.549E-1,8.046E-1,-7E-1,3.886E-1,-7.889E-2,7.085E-2,-8.013E-2,9.908E-2,-1.225E-2,7.676E-2,-6.375E-2,0E0,3.298E-1,5.086E1,2.426E3,1.454E5,3.446E7,NaN,NaN,-1.365E1,3.308E0,3.733E7,3.661E8,-1.494E15,-1.465E16,-1.437E17,1.196E23,1.322E17,1.297E18,1.128E26,-2.021E3,4.021E7,2.987E5,-1.617E15,-1.201E13,-8.921E10,1.3E23,1.088E14,8.084E11,5.329E16
9.9E0,7.823E-2,3.721E-4,2.314E2,7.815E-4,2.96E-2,9.25E-2,2.343E1,5.018E1,1.925E1,5.045E2,5.731E1,7.121E0,4.764E0,3.373E0,3.484E0,2.439E0,2.197E0,1.937E0,1.961E0,1.807E0,1.813E0,1.767E0,1.686E0,8.641E-2,2.157E-1,3.128E-1,1.908E-1,1.536E-1,1.278E-1,1.096E-1,9.959E-2,9.294E-2,0E0,5.406E-2,1.413E1,9.549E2,7.268E4,1.36E7,NaN,NaN,5.73E0,4.537E-1,1.26E6,1.235E7,5.048E13,4.948E14,4.851E15,4.045E21,4.465E15,4.377E16,3.81E24,4.568E2,1.574E4,1.05E2,1.267E12,7.946E9,6.263E7,1.529E20,7.181E10,5.659E8,5.604E13,1.117E1,7.131E-2,1.184E-4,1.675E3,8.028E-4,3.118E-2,6.075E-1,2.957E1,1.766E2,2.941E1,6.368E2,-1.569E2,1.404E1,-2.151E0,2.375E0,-7.484E-1,5.113E-1,-8.614E-1,1.288E-2,-9.551E-1,1.281E-1,-2.857E-1,-7.911E-2,-1.019E-1,-9.667E-1,6.745E-1,-1.488E-1,2.966E-2,-9.6E-3,4.194E-2,1.451E-4,8.662E-3,-6.022E-3,0E0,6.222E-2,2.513E1,1.048E3,8.035E4,1.304E7,NaN,NaN,-6.357E0,6.227E-1,4.001E7,3.923E8,-1.603E15,-1.571E16,-1.54E17,1.284E23,1.418E17,1.39E18,1.21E26,-1.443E3,4.024E7,2.983E5,-1.619E15,-1.2E13,-8.897E10,1.303E23,1.088E14,8.062E11,5.308E16
3.032E1,1.86E-1,2.602E-4,1.933E2,6.695E-4,2.644E-2,6.991E-2,5.96E1,3.8E1,3.495E1,1.283E3,3.174E1,8.093E0,6.48E0,3.992E0,4.533E0,3.199E0,2.503E0,2.413E0,2.045E0,1.942E0,1.91E0,1.77E0,1.769E0,2.634E-1,2.875E-1,2.296E-1,1.925E-1,1.71E-1,1.441E-1,1.323E-1,1.21E-1,1.172E-1,0E0,8.47E-2,2.754E1,1.247E3,1.12E5,1.464E7,NaN,NaN,2.339E0,7.514E-1,5.059E4,6.198E5,4.064E12,4.482E13,4.883E14,4.897E20,4.048E14,4.41E15,5.77E23,2.387E2,5.044E4,7.981E2,4.071E12,4.678E10,4.787E8,4.929E20,4.219E11,4.322E9,4.307E14,3.193E1,1.96E-1,1.925E-4,1.623E3,9.155E-4,3.831E-2,5.526E-1,7.381E1,1.848E2,4.42E1,1.589E3,-1.406E2,2.803E0,-1.505E0,4.067E-1,-2.515E0,-1.034E0,-1.473E-1,7.134E-1,4.321E-2,-1.327E-1,-2.122E-1,-1.177E-1,4.448E-1,-8.406E-1,4.966E-1,-1.152E-1,1.003E-1,-8.422E-2,1.131E-1,-8.274E-3,8.123E-2,-5.764E-3,0E0,1.128E-1,5.75E1,2.929E3,2.011E5,4.047E7,NaN,NaN,-5.493E0,1.128E0,4.017E7,3.939E8,-1.613E15,-1.582E16,-1.552E17,1.296E23,1.428E17,1.4E18,1.222E26,-1.417E3,4.036E7,3.001E5,-1.629E15,-1.211E13,-9.005E10,1.314E23,1.097E14,8.16E11,5.405E16
1.931E1,1.363E-1,8.67E-3,3.145E2,3.909E-3,1.344E-1,1.218E-1,4.007E1,4.775E1,6.632E2,8.628E2,1.58E2,7.385E0,6.767E0,4.614E0,3.426E0,3.117E0,2.834E0,2.342E0,2.104E0,2.504E0,2.181E0,2.223E0,1.989E0,1.84E-1,2.826E-1,2.206E-1,1.987E-1,1.753E-1,1.369E-1,1.337E-1,1.404E-1,1.1E-1,0E0,3.43E-1,2.163E1,1.176E3,8.504E4,1.592E7,NaN,NaN,1.657E1,2.878E0,5.662E6,5.557E7,2.28E14,2.238E15,2.196E16,1.837E22,2.019E16,1.981E17,1.736E25,1.527E3,9.53E3,2.786E2,7.712E11,1.381E10,1.675E8,9.36E19,1.246E11,1.514E9,1.511E14,2.055E1,1.324E-1,5.85E-3,1.52E3,5.162E-3,1.983E-1,5.249E-1,5.101E1,1.839E2,1.167E3,1.098E3,-1.329E2,-8.11E-1,-2.702E0,-3.281E-2,-2.117E0,4.022E-1,-1.683E0,1.943E-1,-3.207E-1,-8.905E-1,5.626E-1,6.64E-1,1.168E0,-8.892E-1,4.946E-1,-2.319E-1,3.121E-2,-4.41E-2,7.005E-2,-1.278E-4,6.878E-2,-5.291E-2,0E0,4.846E-1,4.517E1,2.353E3,1.807E5,3.297E7,NaN,NaN,-6.279E0,4.85E0,3.946E7,3.872E8,-1.589E15,-1.559E16,-1.53E17,1.28E23,1.407E17,1.381E18,1.209E26,-1.382E3,4.046E7,3.006E5,-1.637E15,-1.216E13,-9.035E10,1.325E23,1.102E14,8.187E11,5.432E16
8.031E0,5.294E-2,1.061E-3,1.525E2,7.566E-4,2.847E-2,7.578E-2,1.777E1,2.447E1,3.826E1,3.826E2,2.146E1,3.307E0,3.477E0,2.518E0,2.838E0,2.374E0,2.258E0,2.142E0,1.861E0,2.012E0,1.839E0,1.873E0,1.623E0,2.847E-2,2.155E-1,2.182E-1,1.356E-1,1.221E-1,1.045E-1,9.863E-2,9.316E-2,8.543E-2,0E0,6.67E-2,7.442E0,4.913E2,5.203E4,8.885E6,NaN,NaN,1.658E0,5.303E-1,1.31E4,7.631E4,1.056E12,8.256E12,6.036E13,1.278E20,7.444E13,5.442E14,7.162E22,1.201E2,1.31E4,1.261E3,1.061E12,4.717E10,7.536E8,1.29E20,4.245E11,6.807E9,6.754E14,8.546E0,4.978E-2,2.298E-4,1.594E3,9.045E-4,3.54E-2,5.849E-1,2.401E1,2.01E2,4.027E1,5.171E2,-1.518E2,8.214E0,-2.624E-2,5.194E0,3.554E0,1.222E0,-5.635E-1,9.44E-1,9.492E-1,4.559E-1,-7.407E-1,1.568E-1,3.347E-1,-9.804E-1,5.769E-1,-1.241E-1,2.536E-2,-6.98E-2,-1.582E-2,-5.07E-2,-2.491E-2,-1.902E-2,0E0,6.493E-2,2.672E1,1.458E3,1.435E5,2.297E7,NaN,NaN,-5.242E0,6.489E-1,4.031E7,3.955E8,-1.625E15,-1.594E16,-1.564E17,1.31E23,1.438E17,1.411E18,1.237E26,-1.319E3,4.05E7,2.987E5,-1.64E15,-1.21E13,-8.922E10,1.329E23,1.096E14,8.085E11,5.33E16
1.778E1,1.397E-1,1.907E-3,1.582E2,1.554E-3,5.756E-2,6.738E-2,3.828E1,3.35E1,2.686E2,8.244E2,1.831E1,5.127E0,5.068E0,3.286E0,3.111E0,2.717E0,2.489E0,2.162E0,2.015E0,1.973E0,1.886E0,1.779E0,1.658E0,1.378E-1,3.341E-1,2.424E-1,1.844E-1,1.6E-1,1.387E-1,1.213E-1,1.121E-1,1.074E-1,0E0,1.456E-1,1.942E1,1.432E3,1.139E5,2.14E7,NaN,NaN,1.601E0,1.299E0,4.473E4,5.162E5,3.615E12,3.858E13,4.094E14,4.382E20,3.476E14,3.688E15,4.869E23,1.664E2,4.472E4,1.693E3,3.631E12,8.002E10,1.009E9,4.423E20,7.206E11,9.106E9,9.014E14,2.318E1,1.518E-1,9.097E-4,1.637E3,2.271E-3,9.254E-2,5.831E-1,6.018E1,1.968E2,2.748E2,1.296E3,-1.126E2,4.094E0,-8.101E-1,3.862E-1,-1.687E0,-2.108E-2,-3.263E-1,-1.073E-1,-1.13E0,-2.397E-1,-1.986E-1,-6.105E-2,2.615E-1,-9.017E-1,4.571E-1,-1.859E-1,9.39E-2,-7.413E-2,1.008E-1,-3.254E-2,6.053E-2,-1.1E-2,0E0,2.585E-1,4.986E1,2.824E3,2.132E5,3.951E7,NaN,NaN,-4.805E0,2.585E0,4.041E7,3.965E8,-1.633E15,-1.602E16,-1.572E17,1.32E23,1.446E17,1.419E18,1.247E26,-1.124E3,4.06E7,2.973E5,-1.648E15,-1.207E13,-8.838E10,1.338E23,1.094E14,8.009E11,5.255E16
3.226E1,1.946E-1,2.386E-4,2.114E2,5.873E-4,2.219E-2,6.592E-2,6.339E1,4.541E1,8.658E0,1.365E3,4.028E1,8.593E0,5.333E0,3.889E0,3.83E0,3.092E0,2.936E0,2.54E0,2.389E0,2.258E0,2.401E0,2.21E0,2.19E0,2.811E-1,2.986E-1,2.943E-1,1.999E-1,1.932E-1,1.635E-1,1.507E-1,1.403E-1,1.243E-1,0E0,5.031E-2,3.191E1,1.454E3,1.287E5,1.92E7,NaN,NaN,3.91E0,3.61E-1,4.372E5,4.291E6,1.773E13,1.74E14,1.708E15,1.439E21,1.57E15,1.541E16,1.361E24,2.818E2,1.116E4,6.399E2,9.081E11,2.938E10,3.861E8,1.109E20,2.645E11,3.486E9,3.495E14,2.354E1,1.41E-1,9.206E-5,1.642E3,6.742E-4,2.685E-2,5.784E-1,5.33E1,1.785E2,2.068E1,1.148E3,-1.582E2,8.775E0,1.738E0,-1.504E0,-2.093E0,-4.814E-1,-6.829E-1,-3.576E-1,-1.206E0,-7.756E-1,-7.818E-1,-4.736E-1,4.332E-2,-8.763E-1,5.52E-1,-8.169E-2,7.986E-2,2.549E-2,9.181E-2,-2.433E-3,5.778E-2,8.829E-3,0E0,5.883E-2,4.355E1,2.26E3,1.667E5,3.542E7,NaN,NaN,-6.147E0,5.889E-1,4.05E7,3.975E8,-1.641E15,-1.61E16,-1.58E17,1.329E23,1.453E17,1.426E18,1.256E26,-1.554E3,4.07E7,3.016E5,-1.656E15,-1.227E13,-9.095E10,1.348E23,1.112E14,8.241E11,5.486E16
3.154E1,2.07E-1,8.946E-4,2.008E2,1.127E-3,4.207E-2,5.301E-2,6.368E1,4.322E1,1.241E2,1.371E3,2.446E1,6.677E0,5.538E0,4.577E0,3.398E0,2.923E0,2.487E0,2.301E0,2.216E0,2.011E0,1.974E0,1.829E0,1.828E0,2.779E-1,3.26E-1,3.044E-1,2.192E-1,2.162E-1,1.596E-1,1.607E-1,1.398E-1,1.338E-1,0E0,8.535E-2,3.11E1,1.466E3,1.538E5,1.745E7,NaN,NaN,1.747E0,6.549E-1,1.679E4,2.051E5,1.362E12,1.5E13,1.633E14,1.657E20,1.356E14,1.476E15,1.95E23,1.463E2,1.677E4,9.076E2,1.366E12,4.207E10,5.527E8,1.67E20,3.801E11,4.999E9,5.049E14,2.408E1,1.526E-1,3.75E-4,1.627E3,1.268E-3,5.038E-2,6.066E-1,5.738E1,1.702E2,8.193E1,1.236E3,-1.397E2,7.14E0,2.623E0,2.005E-1,-5.114E-1,-8.2E-1,-8.68E-1,-1.189E0,-2.991E-1,-9.838E-1,-4.341E-1,-5.231E-1,-4.326E-1,-8.631E-1,3.845E-1,-1.355E-1,1.118E-1,-8.18E-2,9.312E-2,-6.898E-2,8.466E-2,1.669E-2,0E0,1.148E-1,5.099E1,2.989E3,1.999E5,4.388E7,NaN,NaN,-5.156E0,1.149E0,4.055E7,3.981E8,-1.645E15,-1.615E16,-1.585E17,1.334E23,1.457E17,1.43E18,1.262E26,-1.355E3,4.074E7,3.045E5,-1.66E15,-1.241E13,-9.271E10,1.353E23,1.124E14,8.4E11,5.646E16
7.737E0,6.368E-2,3.154E-3,1.96E2,1.555E-3,6.687E-2,1.086E-1,2.052E1,2.089E1,1.639E2,4.418E2,3.559E1,8.531E0,5.625E0,4.206E0,3.641E0,2.93E0,2.369E0,2.292E0,2.097E0,1.851E0,1.908E0,1.725E0,1.635E0,4.991E-2,3.074E-1,2.699E-1,1.714E-1,1.511E-1,1.116E-1,1.06E-1,9.418E-2,9.309E-2,0E0,2.02E-1,1.711E1,1.091E3,9.759E4,1.762E7,NaN,NaN,2.199E0,1.683E0,1.105E5,5.279E5,9.01E12,6.564E13,4.217E14,1.102E21,5.916E14,3.798E15,5.052E23,3.296E2,1.104E5,3.629E3,9.045E12,1.831E11,2.264E9,1.112E21,1.655E12,2.049E10,2.119E15,4.022E0,2.899E-2,1.028E-3,1.584E3,3.859E-3,1.235E-1,6.97E-1,1.016E1,2.057E2,4.205E2,2.187E2,-1.498E2,2.714E0,7.734E-1,-1.774E-2,-1.442E0,-1.103E0,-8.291E-1,-5.751E-3,-9.984E-1,-1.8E-1,-3.908E-1,2.018E-2,3.357E-1,-9.809E-1,2.682E-1,-1.587E-1,1.918E-2,-2E-2,8.173E-4,-2.795E-2,-5.987E-3,-1.414E-2,0E0,2.046E-1,2.093E1,1.4E3,1.304E5,2.235E7,NaN,NaN,-6.229E0,2.047E0,4.078E7,3.994E8,-1.663E15,-1.629E16,-1.595E17,1.356E23,1.469E17,1.439E18,1.274E26,-1.509E3,4.096E7,3.12E5,-1.678E15,-1.278E13,-9.735E10,1.375E23,1.158E14,8.82E11,6.076E16
6.911E0,6.128E-2,2.729E-3,2.03E2,1.669E-3,7.12E-2,1.031E-1,1.859E1,2.43E1,1.665E2,4.002E2,3.436E1,9.047E0,5.83E0,4.315E0,3.561E0,3.015E0,2.399E0,2.246E0,1.973E0,1.782E0,1.778E0,1.65E0,1.581E0,4.904E-2,3.151E-1,2.798E-1,1.885E-1,1.71E-1,1.207E-1,1.114E-1,9.755E-2,9.618E-2,0E0,2.009E-1,1.639E1,1.01E3,9.273E4,1.679E7,NaN,NaN,2.254E0,1.683E0,8.761E4,4.284E5,7.205E12,5.275E13,3.436E14,8.887E20,4.757E14,3.098E15,4.135E23,3.209E2,8.752E4,1.76E3,7.231E12,1.008E11,1.131E9,8.961E20,9.141E11,1.026E10,1.091E15,3.981E0,2.876E-2,9.863E-4,1.588E3,4.034E-3,1.306E-1,6.857E-1,1.011E1,2.034E2,4.679E2,2.176E2,-1.46E2,4.481E0,1.93E0,-1.123E-1,-1.058E0,-9.01E-1,-6.035E-1,-1.288E-1,-1.233E0,1.753E-2,-2.828E-1,2.484E-1,2.215E-1,-9.82E-1,2.862E-1,-1.481E-1,3.409E-2,-4.336E-3,6.918E-3,-2.809E-2,-1.323E-3,-1.907E-3,0E0,2.189E-1,2.089E1,1.446E3,1.423E5,2.49E7,NaN,NaN,-6.035E0,2.189E0,4.112E7,4.011E8,-1.691E15,-1.649E16,-1.609E17,1.39E23,1.488E17,1.451E18,1.29E26,-1.434E3,4.131E7,3.215E5,-1.706E15,-1.328E13,-1.033E11,1.41E23,1.203E14,9.362E11,6.644E16
1.258E1,9.792E-2,2.046E-3,1.582E2,1.92E-3,7.349E-2,6.735E-2,2.631E1,4.307E1,2.085E2,5.666E2,2.587E1,5.723E0,5.383E0,3.375E0,3.883E0,2.969E0,2.753E0,2.345E0,2.411E0,2.496E0,2.493E0,2.461E0,2.429E0,7.525E-2,2.756E-1,2.326E-1,1.722E-1,1.835E-1,1.504E-1,1.3E-1,1.152E-1,1.183E-1,0E0,1.644E-1,1.206E1,1.14E3,8.502E4,1.629E7,NaN,NaN,2.318E0,1.278E0,1.183E4,1.348E5,9.766E11,1.032E13,1.084E14,1.21E20,9.316E13,9.782E14,1.307E23,1.05E2,1.18E4,6.217E2,9.787E11,2.962E10,4.046E8,1.218E20,2.668E11,3.653E9,3.95E14,2.739E1,1.664E-1,9.88E-4,1.619E3,1.868E-3,7.543E-2,6.135E-1,6.605E1,1.701E2,1.923E2,1.422E3,-1.249E2,-8.394E-1,-2.498E0,-1.17E-1,-3.132E0,-3.289E-1,-2.732E0,-9.928E-1,-1.345E0,1.482E-1,1.459E-1,7.777E-1,7.747E-1,-9.002E-1,6.051E-1,-3.275E-1,1.502E-1,-1.681E-3,1.222E-1,-2.527E-2,6.922E-2,2.56E-2,0E0,1.888E-1,5.168E1,2.39E3,1.74E5,3.058E7,NaN,NaN,-4.825E0,1.889E0,4.129E7,4.02E8,-1.705E15,-1.66E16,-1.616E17,1.408E23,1.498E17,1.458E18,1.3E26,-1.348E3,4.148E7,3.254E5,-1.721E15,-1.35E13,-1.059E11,1.427E23,1.223E14,9.594E11,6.892E16
